atributo_1,atributo_2,classes
4.148255364889275,2.8220750894997715,1
-8.858230558879606,7.875458837902638,3
-9.074703620432413,6.604296754116229,3
3.8707017572169624,4.283495300361998,4
-6.978053904230651,-6.902250067947122,2
3.0787674309652484,3.6155081341666473,4
-5.971375018956029,-6.0642365698149,2
1.2247871437877698,3.4967395208692755,4
4.746892713884895,2.6581508396185334,1
-6.885901465193919,-6.932538271758913,2
3.597150173799633,1.3265604019670292,1
-5.808240802159975,-7.203315533927345,2
-6.699447199226626,-5.397013717702876,2
2.4343466393865123,3.8982098220959576,4
-9.430787869037989,7.038316046635023,3
2.2857563716636524,2.4298102895651446,4
3.063290435066925,3.357342625390329,4
-9.383553628682577,7.733072503075221,3
3.7713932316248964,1.0605541114079011,1
0.817767953243437,3.0402612068631027,4
2.7756545740984846,3.671939176430763,4
-7.597209261178403,-5.895030436268148,2
1.5223192262714544,4.042816356687795,4
-9.342887740504503,7.942221387970163,3
-6.389587989782791,-6.611592286193851,2
-5.958145290465828,-5.531309397425203,2
-7.05793614928314,6.157446748787319,3
1.2933781178146924,5.4225668690710584,4
4.079247554223138,2.073608397004053,1
-6.874321807275207,-5.8417441210879115,2
-2.597517546331985,9.192188327342766,0
-6.355762731222567,-6.927764287021562,2
5.122439110092811,1.962998845771537,1
-2.9402459101704443,9.962042766503124,0
-2.464250488338894,8.954461090877276,0
-8.912219897203196,8.241223199699627,3
-9.474355972613601,7.6635649908869805,3
1.4202916074564698,4.1784823043341515,4
-5.6108252543408845,-7.747356582480926,2
4.638008517976442,0.5822003075163107,1
-6.969857980584044,-6.800039220556753,2
2.7981843953728602,1.8511337258310376,1
5.0112900294792855,2.0310918217937304,1
-6.576839056781335,-7.7928397159389755,2
-6.2966820241534505,-7.1341738419600995,2
-1.7948345269657349,10.477982289571191,0
-8.986624104333428,6.878868214721349,3
3.435223316755489,2.4816314467052973,1
-9.046794841761654,8.858080607425734,3
3.2124925378637217,1.2309918689377444,1
5.013547327628113,-0.1989088712570135,1
-1.315386015472703,8.81137376508432,0
-1.4923453622471234,8.23023628672583,0
-7.217736041201341,-7.18186201699277,2
-9.049545054181449,6.766291701769009,3
-2.1633872625454256,9.390321478092883,0
-7.610284260436503,7.535808326636165,3
-9.146024828447816,6.536437358331011,3
-0.9311638816209036,7.905495774279123,0
-7.725739664201763,8.240940879473305,3
-8.870696996037177,7.253879355119918,3
3.858063746929696,1.8915391232859602,1
4.976856627776291,1.9961142404998262,1
-8.623828066027787,5.2860303865311264,3
-6.736587653607629,-6.97607257342366,2
-8.9490979865953,-7.275586166406856,2
-7.944565929272136,-7.01072816523496,2
2.88776166704856,4.227006193148895,4
-7.524566076256569,-6.662790203895714,2
2.115785226184083,4.567603761209208,4
6.148413864272346,0.5035831549606156,1
-7.322917037791238,-6.84871134811269,2
0.4739966377473124,3.2971687535009586,4
4.191431590878812,1.8992332200786626,1
-2.1512824733975697,8.613298841966152,0
-8.379427926888505,6.854756303767626,3
-10.190107274523212,7.985906636300606,3
-8.43304035251603,6.783930671702659,3
-0.23158995188663756,8.640198501464539,0
-8.41127247818828,6.068012558619791,3
-2.6641445510882544,10.984697079218341,0
-3.628460365600331,7.798056694405834,0
-7.184149728939719,-5.488672466004446,2
1.3088167027046556,3.891406298664012,4
-2.8421531469609533,8.110230656966035,0
-6.734673232986013,-6.627594947090055,2
4.984728539745264,1.3526750368495843,1
-8.191329396712636,7.906701926622516,3
-7.52569224997773,-5.752663191375842,2
-1.5019616198016261,8.304556057508037,0
-10.140798517612419,7.426017651827436,3
-1.3617498875710894,9.242089802906776,0
4.525887754846855,2.6516394109814714,1
-8.720091587143385,7.204821914699757,3
1.4650069959447976,4.331076983063474,4
-8.839169170986953,-8.170046125630922,2
-2.4642013529942073,7.891352283357899,0
-8.70156717076711,7.3075930589264795,3
-8.721988917928245,10.152361375093552,3
5.7009334097157645,1.1675304458508582,1
4.008393245311544,3.5301428618420783,4
-0.8414272860679373,8.207956771855757,0
-6.330498876090849,-7.497519112620843,2
1.9392906905972789,4.693049835426417,4
-2.557520606410277,9.91651032870544,0
4.151028664576048,3.2686208676452777,1
-3.7930410717712,9.149808588127977,0
-6.7799485221152676,-5.764383895499919,2
-3.4241785889092795,9.10113389281954,0
2.5135033096806696,4.486230916355689,4
6.481092977884436,2.8344637548738776,1
-7.545390928599837,-6.160210571186511,2
0.5848559980475363,3.1156837896921576,4
-8.521855358807034,6.942652110073318,3
-2.2678376159313616,9.1547151118612,0
-8.24865690514384,8.274806549602385,3
3.6431569561407238,1.8054416737825487,1
2.0986718873998336,4.326457940775468,4
4.355210887948531,3.1914590613031217,1
-2.89604681012998,8.524552594474464,0
-7.62422732597122,-7.492042332543795,2
1.3857608561811803,3.1795344247097836,4
-6.5445128964130665,-6.346388169780708,2
-6.655815398641356,-7.559476007137629,2
-6.854316729087932,-6.768248664365941,2
-2.625873169430502,8.241969160091983,0
-9.981377658005654,5.556722864719456,3
-9.695840116292654,8.655284213182814,3
-1.4723471736276332,8.12856067475636,0
-3.171920200451351,8.410186609439506,0
-2.1516122494448684,8.503417468082297,0
-7.5163912808426385,-7.608321297506446,2
-6.433134497278317,-6.814223431545496,2
-7.495130192950345,-5.817876523334948,2
-1.3969933610431584,10.444163259742183,0
4.972650337297794,2.0322861240236154,1
-9.933359871264305,6.8391617159984746,3
-7.427750105311008,-7.72820931248094,2
-7.3958752838251725,-7.19876769372857,2
-9.918041090515688,6.130318902957009,3
-7.002275848551465,-6.375976081982345,2
-1.9043273184967457,11.08410329287457,0
-2.8151595411881822,7.433515488285026,0
-2.702048201025375,8.667059444739442,0
-7.0184153982352075,-7.108344876399032,2
-9.355768255295667,6.949831631602534,3
-7.4389200930732375,-6.224100202868928,2
-2.1538389612202127,9.895344494386931,0
-9.901420609953156,6.685408158365215,3
-6.193485782647575,-6.539024104961242,2
-9.521205174468738,7.297149540567143,3
-7.3824788815495594,-5.56804162712127,2
-5.743339623604657,-6.1988385398383175,2
-6.097130340435216,-5.638560992336271,2
-6.505110259929516,-5.64857522524977,2
4.7626157926312365,1.013472922628188,1
5.098872550452768,1.2618833536528857,1
-1.0431519882693887,9.665607537892935,0
-7.672833721171363,-5.102403619161503,2
-8.215741099585742,-6.729350909574867,2
1.571735295242604,3.5972787705840052,4
5.452964301510506,3.40962600616405,1
-6.870470828840882,-7.394564520467374,2
-7.9794485099582335,8.005368022790817,3
2.671884918507189,4.924048128957434,4
-6.806016798070471,-6.862929420665958,2
-7.446197894113762,-6.594511198852306,2
-8.720988810399076,6.5886526643554575,3
-3.176076249425875,8.470375296409372,0
-6.984694128995845,-7.984739419456927,2
2.6371411037566745,4.501649643780566,4
1.8523587644880306,3.6709453569737267,4
1.6028591359066722,5.319760146643914,4
2.001320422416609,5.588328076150283,4
1.6176781663374256,4.637557852892848,4
0.6280187516093427,3.4582672272642205,4
1.3370908448866108,4.332000128235685,4
4.0266058174720305,1.7696154507152961,1
-8.499239963933233,7.8958006752998555,3
5.143144931621093,2.414428514996592,1
1.3764376450866518,5.342249519198093,4
-1.6375683565914376,10.906612345798301,0
-8.360078952926298,7.586758167473804,3
-2.430447523913083,8.833499565516522,0
-0.58646515486213,8.968191090571453,0
4.826269770213241,2.119760960579932,1
-6.3609710209757635,-6.207288154611381,2
-7.657797421773432,-5.337507443842806,2
-8.706501641566081,-6.54039690371524,2
3.0530182937363834,2.347034587657251,1
-7.841289949987603,-6.738130013261104,2
2.962650291751793,2.902067244755874,4
4.171145783366303,-0.47108467311487656,1
4.799933366998355,1.268683983507799,1
-9.10700231371616,7.626814855737524,3
4.736686230787151,2.264107802211918,1
4.76210472990829,3.2546903117566295,1
5.034106015366923,1.452917368042272,1
-6.39761474291991,-7.646556630107219,2
-10.092250759447815,6.630604565821594,3
-8.55380272416356,7.335210247353077,3
-3.1249633024430343,8.51031010271377,0
2.6823910293123183,3.4618334473862675,4
-2.9667404600114966,9.666545461645534,0
-9.710349846232607,6.526067920129562,3
4.691553524401999,0.3663553449247958,1
3.2944151826444106,0.9452910732106206,1
5.650430134642528,3.12724298109703,1
4.780391851878357,1.9442018422802643,1
3.218620138719528,3.3950131805718,4
-2.6392199947937556,9.282460805172219,0
-6.916876312887898,-7.269456935091991,2
5.212261581654528,1.8748608503592015,1
1.5522911844176104,4.546537990346189,4
-2.27886192605595,8.80053287567409,0
4.000569875542929,2.2553693708411426,1
2.692116130949735,5.256567372954357,4
2.660438700417538,3.725157325613515,4
-5.978699809381722,-8.535955413094486,2
-2.1886843123808806,8.383825125075385,0
2.642182456429901,3.6322052214737135,4
-1.5067510548576186,8.942091823046065,0
-7.949150601717919,-6.889485860166182,2
0.6071213106703632,4.661318139872546,4
-3.057047310843867,8.938870871586401,0
-1.228302674541335,10.451899341396684,0
-2.0999979627632612,10.562409360246505,0
-7.269027441064118,-6.339439527259398,2
-2.1207224870175483,8.317077652731795,0
-2.9127357696904856,7.798371888503134,0
4.974023960241899,2.047861838286008,1
2.2361352082302255,5.3973448442740715,4
-2.6649554599460954,8.962935586511524,0
-1.9585695362621642,8.349579997114217,0
4.882271521560685,2.779194805931564,1
-2.6993763217304405,8.635800197509903,0
2.7215040908963495,4.345053678750914,4
4.515211244222501,3.934469981409775,1
-10.72460979142208,7.412077786818617,3
3.7623974555410182,4.625072141873739,4
-2.6496487794521224,9.549209972004647,0
-6.954945851511207,-6.614696862168597,2
-7.608430213751166,5.828022062256171,3
-1.8200484025465062,9.215339446788803,0
-8.843670044602918,6.122614655156814,3
5.285298064798012,2.569985359729428,1
-10.301707666551373,6.36814755268776,3
2.8811164193118097,5.436501289031123,4
-2.629572136248736,8.483754456097376,0
3.2813225975773275,4.984500656568719,4
-5.390377360908645,-7.564692267229521,2
-1.729101836318549,8.896640222996611,0
5.566398480755737,1.6664746245582809,1
1.2129593815750654,3.805486336776049,4
-9.857946362413928,6.423527590932026,3
4.561998040795625,1.6823694884483276,1
-4.192997227627962,10.648028456626106,0
4.103133955800611,1.462257057727982,1
-8.084757215985423,-7.395992056075683,2
-9.09960530039127,7.557867828437507,3
4.390476165000628,1.144170760086152,1
2.73555259527253,4.406535069076012,4
-8.196761000490822,-6.475834786474332,2
-1.3764691106586089,9.815138002254931,0
2.5543146662345997,2.3397111239604884,4
-9.332417709956399,6.977264896825687,3
-7.7551403010844,-4.993558754418535,2
-6.8487485876670045,-6.628564182496357,2
-6.642173207764833,-7.48703851505829,2
5.5932550781494585,2.5378850408243743,1
3.7005953319271643,1.5084359421854372,1
4.837676489331545,2.4623004590728113,1
-7.451683793332559,8.011284172145652,3
-5.7993792662652055,-7.2467545249206236,2
-8.424779777804785,7.823175587373066,3
-8.937943659010298,6.745853263261695,3
-5.343555654810102,-6.383424321569638,2
6.025954249049127,2.467581975958533,1
-9.028177757587576,-6.206383403234947,2
-6.221178409158986,-8.58727077151909,2
5.885540248680687,1.1950192099426769,1
-2.614203196726594,9.075767634565336,0
-9.37253457875848,6.707725704350911,3
-5.905996624628738,-5.985661674486295,2
2.3229083414852787,4.355177265403252,4
2.2673510080637103,4.319352836412747,4
5.313605105332016,3.333400597779126,1
-6.794138792576854,-5.773311149418074,2
4.329023438826285,1.9592623963066076,1
-7.430695748048048,-7.554229582460567,2
4.653414675561502,1.3762728738727037,1
-8.531307660446247,7.0110778222670405,3
-6.3598898222355515,-7.223637305943202,2
-8.491929467928015,-5.876469336777937,2
-5.20966090319483,8.65456597312407,0
-7.9329325045646115,9.179560603033652,3
2.3047757032334295,4.170593968800324,4
-3.083244534412793,9.010700691096888,0
-8.64622335006109,6.724309754743374,3
1.0281157859620094,3.68691752439834,4
-2.396962882492315,8.489024557520784,0
1.1270831360150468,3.6415254731030116,4
-2.2842655087370565,8.941688722327024,0
2.6175165927485877,3.8191471829546946,4
-8.610502610534414,8.121378043058172,3
-7.026976631911057,-6.350999319025767,2
-2.9695897935296474,8.267509201458289,0
4.404067576847675,1.1833702983149612,1
-6.511649144125382,-7.372987340257697,2
-2.098317537796977,8.588125456468793,0
3.991074644656991,2.5686213978308836,1
-7.51486373643935,-6.643066995229761,2
5.176012645932472,1.9480529342879127,1
4.320284662185587,1.7673941704819498,1
6.071097028955309,1.4574790391070929,1
4.803236811119371,1.7387692012757148,1
-6.247655894818473,-6.899396811674067,2
2.413957838049504,4.346898692727634,4
-1.7841230347350285,9.182794484370369,0
-2.956335100870021,9.316055628249938,0
5.762774156027652,1.598528769814835,1
4.941834148644445,1.4937080018138535,1
-9.171897348185542,6.260074405930521,3
-3.3033248354140152,8.575242109976587,0
-8.426081085860265,8.479968604121666,3
2.5114082727410993,3.470347414368261,4
-2.750172938295296,8.743144023119008,0
1.876253167723085,3.652378463871866,4
3.0443475749601197,4.86065058786042,4
5.695159658184892,2.0976297741475776,1
5.238374862029602,1.984094215010698,1
-1.8580129348945573,9.117180088522295,0
-8.67108378597192,6.910651037190287,3
-9.063812372005357,8.906094027816753,3
1.1173677649393905,4.70203146470372,4
5.8827546845879635,2.2812561096418356,1
-3.1388266461993894,8.231673608785329,0
-9.053996481383043,8.554064430953328,3
2.262833615250294,4.186292880805165,4
3.4864990803113383,5.80456664204216,4
2.188594330967971,5.3402464765125215,4
-1.1251042076856788,7.670489866983125,0
-8.491133750590459,6.896311583309903,3
-7.133714993997497,-7.143103214740806,2
3.5949045955167542,1.545171545231892,1
2.139054601912161,4.244473827300397,4
-3.4605835951144535,9.857474745144623,0
-6.417088607700685,-7.305834571434304,2
-2.403049927746289,8.573924630046951,0
-7.376897538074488,-5.932840497976761,2
-6.444535674483949,-6.644465609989392,2
-9.20473211827953,7.69792510524667,3
-7.319975712374742,-7.882832677727794,2
-10.28869436550243,8.068152867624073,3
4.523501556593127,2.717086839644425,1
-9.35272420693511,6.594872452921769,3
1.0017012022000806,4.642887759165417,4
4.735929952813282,1.4045745000302654,1
5.792283095068223,2.2584231860016906,1
-3.055229659975587,8.60087207416129,0
-6.124094805541454,-7.107664605443863,2
-2.88217953642644,8.181123766778466,0
-1.9435126949675,8.440287246530785,0
2.8343578805478327,3.866302773097023,4
-6.4580533263280655,-6.854274698333557,2
-8.705107382142872,7.553383885244967,3
3.555164415619134,1.8905240706075335,1
2.774393162889977,2.375381854838448,4
-3.3770027703798013,9.632791619240901,0
2.6224193417853723,3.3662246943592935,4
3.784659167544584,2.5705814749489213,1
-2.119804421326302,9.172136858030536,0
1.9129005744392371,5.0862885264880076,4
-6.25006717558556,-6.683848115516114,2
-0.8297980076486782,8.44930744494386,0
-7.3207300376029725,-6.437441134639966,2
4.338835297416878,0.48786063461797724,1
5.519638866604359,2.20646748447128,1
2.8647699592607045,4.937541306450168,4
-3.3825583239642016,8.704606366218801,0
-6.423223102161506,-6.847442603447363,2
5.2209476956196,1.2298764000993732,1
4.299680159644496,2.643436625960286,1
4.512609504733211,2.5834357972803197,1
1.6401018618453445,4.307788375241558,4
-2.040474262121031,8.424870019440224,0
-8.043165257626853,-6.047507307266911,2
-1.9588759567388316,8.736556942263562,0
2.3961627671050914,4.134748672572614,4
-6.209433153368642,-7.340174333701917,2
-7.908021622903753,7.474093440234065,3
1.6902723980349657,4.381841729297487,4
-5.915202789504458,-8.04896688029805,2
3.794568264463684,2.5695388477371326,1
1.130498012379615,3.833906897120402,4
-8.111869723993546,6.4622982912648,3
2.319415089549191,4.267494033764952,4
3.149241193616693,3.3232121789415072,4
-7.793454126451461,-6.116072194056085,2
-3.211583692457999,8.352781844966433,0
2.1010550750679147,2.416067890597154,4
-1.0166157382779846,8.756247160017024,0
5.521979882934335,1.7403489695284988,1
4.702649950986833,2.4036757234234796,1
-7.820527250874106,6.612044413609008,3
-2.1969046675364496,8.891161946618572,0
3.52780250562852,3.8790635709499472,1
3.156823855055851,3.474679764496285,4
-7.335406954806717,8.675139983055274,3
-2.4994187843206146,8.056953654370805,0
3.242459302459449,4.061376205529624,4
3.9360101439840465,2.607488202010258,1
-7.790975581907455,-7.552870661806909,2
3.5198314256487055,0.7578308368635049,1
-7.254812531623864,-7.214104764986592,2
3.9987253573055046,0.8397643721210974,1
5.055916031583217,3.943468856076054,1
-1.6140819447082149,10.033828869548387,0
-7.423177378238771,-7.278215476883268,2
-9.195968504421925,7.355274917487249,3
5.244257850521578,2.0478868043047678,1
2.953501772911295,5.0611482865749045,4
-2.4829069238685797,8.708063406830675,0
-1.9879800299811454,8.104137591858468,0
-9.245665963445504,7.662725851156544,3
-9.284879815344828,6.225618203686915,3
-9.474580376150305,7.719006113962436,3
-0.9280451554403617,7.7628928388294804,0
-5.115860183959631,-5.826542922244027,2
-2.0347166166780433,8.76664897674713,0
0.7188539377555085,5.588488594340986,4
1.5292024697986755,3.224701706948002,4
0.4879603795821068,4.691889459704343,4
-3.5032488252925145,9.436902079330405,0
2.3446825905413364,4.320664593529978,4
-6.308807760051814,-7.929656544455217,2
-7.046329792410308,-6.43193662767883,2
-9.377471777726093,6.805880359797788,3
-6.6399112098258986,-8.467494719937761,2
-7.284098823149306,-6.804816175931359,2
-7.289801946808047,-7.063312707230802,2
5.529019601703339,0.9411072102529101,1
-6.078268546027926,-6.5840721156879365,2
4.248744897554989,2.0475311316930274,1
5.160395338921813,2.9820547070963412,1
4.82781727662587,2.223609722995708,1
-5.244941659156005,-7.131729185915359,2
3.033425005527103,4.14558466926841,4
6.092472376101128,1.0272490160185432,1
2.354267044403435,4.298021192987123,4
1.913876008930863,4.701068415428086,4
-6.20577355828911,-6.625796716682066,2
1.3056667894537437,4.83399792548599,4
1.1899103110867022,3.704614037012528,4
1.6654800992255334,4.0720225619043555,4
-8.87729420556518,6.746396765985063,3
4.063796853064174,4.21953891825521,4
-4.262780548076655,7.8764985269928225,0
4.58036748863168,1.8977566109376396,1
4.724656658835756,1.9075456301196045,1
-2.2614161997439486,9.394887721663547,0
1.82581019517053,4.07624093522973,4
4.698789950580293,1.3456161489477347,1
-8.154309662598703,7.470687680026625,3
-3.7021798881651202,8.694427981321947,0
2.3037248350851707,3.59451742301198,4
2.6557063203506095,4.415792559732427,4
4.665538298273851,1.9627747409938598,1
6.2762306785458,3.6651735907933896,1
4.728170541315919,3.528280454676297,1
-9.281774349958697,7.018791389407088,3
-9.030284877149475,7.2360474432574104,3
-6.996385093884073,-7.883323201314814,2
1.070054375904236,3.5729350657965684,4
-8.118734744921607,7.342907912815452,3
-4.4865132231545815,8.37676992382194,0
5.778783781682912,0.4208255035340436,1
-7.207720586315724,-6.150794620690124,2
-6.841950976799422,-6.174933248750562,2
-7.7235585723500435,7.269746463576062,3
-6.902455320091248,-6.413700985859715,2
-2.3123307307996233,8.372462106486687,0
6.014236724131817,0.9003324722725807,1
-5.7181177748987615,-7.883283376273986,2
2.1073849321722085,3.4661563900393744,4
5.905379711027292,2.942855054114976,1
-2.208070002174737,8.292644884712313,0
4.252386089320469,0.7588533935669786,1
4.874523825041721,1.7363956255021238,1
-6.744077139492898,-6.811579342484806,2
-7.335874275346841,-6.231658880129191,2
5.122169200172343,1.9456797865871487,1
-1.452228722190689,7.723164963815128,0
4.140576958240757,1.709806916600762,1
2.2508865460588785,5.4619181221880835,4
-2.7391556385730347,9.24414925172073,0
-3.59717219399057,9.336822261505834,0
-6.163061252463089,-7.025802577951451,2
-7.905862994660666,-6.139497252319034,2
5.55588001904569,1.6962285242653645,1
2.9267089288588526,3.949006004571394,4
1.268656065371276,4.726754190731154,4
1.4933305324176627,3.8974095443554986,4
1.3459692528117588,2.846058852792625,4
-5.960835775112596,-7.170317323717876,2
2.235235033870699,4.814198523735203,4
5.945675043347194,1.7363924808317732,1
-8.954456160331942,7.394389998064012,3
3.8557114265703865,2.362441668938014,1
4.219758314020396,1.2516940291125023,1
-3.0409583471735613,8.917425782285878,0
-6.7271450288849355,-6.46726216621979,2
4.593135033473864,1.6068072837780467,1
-9.134315120910086,6.478006932450328,3
2.4509529388248725,3.5971840424863215,4
-8.085640777517204,7.394228576310019,3
-6.471885716350396,-8.302250457793853,2
-9.827127410032034,7.965894950214806,3
-10.005525283673132,7.42623771449395,3
-6.989506768644844,-8.541876209074175,2
5.246073490186387,2.781595897571416,1
-8.184988056587251,6.6501257824726325,3
-8.75367050266743,7.6228225663886615,3
-1.8325553250024076,9.425536170138143,0
1.917300493666839,3.4448774871769734,4
-8.339371459417897,-6.846531926443298,2
-8.638182143069068,6.492959110700319,3
-8.652050780856086,7.713365103332775,3
-1.692031139840449,9.672159967148364,0
4.587630266890185,1.4434188457994033,1
4.40499310903,0.34854328544081903,1
4.741274729148754,1.3917746895674692,1
2.0375603598900462,2.484432016177759,4
0.8424848745244649,5.253359552517229,4
4.417539738616026,1.5588252340839408,1
1.5712995911156584,5.457485041977108,4
1.716021768146406,4.386580898359362,4
2.203635219882723,4.867703944794325,4
-3.9479980192004893,9.070434810136517,0
-8.218209757004082,-7.229418151177752,2
1.6223193257867359,3.4821627268204023,4
-7.449074616799268,-6.934722969657584,2
-2.4998085272752015,9.43623704968632,0
-8.114898940132662,9.40445232348515,3
1.7979869656406704,3.135046205196205,4
4.941538609768362,1.58201654621292,1
-7.2679527781833055,-6.839603673490219,2
-7.204300965964686,-6.865805381268228,2
5.430101324915696,1.4455475442328931,1
5.148065253711729,1.8524808625124585,1
2.238571545199441,3.5348700066712384,4
-8.524423742619605,7.577251585197194,3
-1.4953787059980448,8.705296457229228,0
-9.183149512661611,6.823273765475694,3
2.655535364196001,4.576223922191698,4
-2.276235418942324,8.723427492266298,0
-2.2045364883765473,10.08846361727927,0
3.4682610818805815,3.5857081598265386,4
-2.330572892448454,8.055572428236685,0
5.259981657244872,1.6113674673736087,1
-7.429068233302849,6.825789584259259,3
1.6049806430864817,4.626482118909125,4
3.3541561117492167,2.8761256027928392,4
-8.820817102489022,8.619189847495122,3
2.2568280836915524,3.7767350708940652,4
-5.9284662510835755,-6.616570078207146,2
0.9832875342955645,5.358819872398963,4
-6.432406500576253,-6.226834185990063,2
3.9604252325284914,2.169890125115389,1
3.925870016045618,-0.06491565418890977,1
-8.25566645405648,7.2697562609710005,3
-3.9260430649224958,8.451361026346255,0
-3.7952455145479296,8.40410630534535,0
-1.5248101379660683,7.943621626741951,0
4.019575632918857,2.1428750737752242,1
2.1378785402208926,4.27578147813774,4
-2.870297807917825,9.137108893998603,0
-6.923199152852299,-7.148819153991412,2
-10.32227395402338,6.964621933623435,3
-2.418432791007508,9.162956231320525,0
-2.8376124092365345,10.46940495395858,0
-5.7226034253560325,-6.321710837841051,2
-3.2146524222410857,8.541313632804423,0
2.073957738261701,4.905911246526835,4
6.257308828867821,2.683773522494649,1
2.3971821138966964,2.479925100873559,4
2.0926223456309736,5.0403535258078165,4
-6.716080223197036,-7.468253850961877,2
-8.35564691070554,7.537040772041648,3
-6.329494656762198,-7.596797900406427,2
-7.905923791479043,-8.343171549547785,2
-2.2668201241829236,8.542957817807167,0
-2.981369312813142,8.917888197078835,0
4.879591786183146,2.648010011275847,1
5.952844609557329,2.3594111755440745,1
5.515394664185069,2.6704308857792576,1
3.27091561301851,2.137093994894747,1
1.7469490769558276,4.184529841340063,4
-1.4220376620390573,8.591621416909982,0
2.1946548839051605,4.157065959994164,4
-9.861078781389777,6.669494552919028,3
1.7300492904103595,5.539483887203992,4
-1.6942980150257014,9.70316451940366,0
4.669083814136518,0.4035962033980791,1
1.7890951946714537,3.968970022265028,4
2.51176447817636,4.034292506121017,4
-8.175924082581513,5.4135301366264885,3
2.2103629346175633,4.939634858303303,4
1.4628856295930666,5.2155980650681055,4
0.945022095782025,4.646856536711997,4
-2.704420304789658,9.250061530520163,0
6.010200956476744,0.8592730580924943,1
-9.372015163805768,8.869804686498199,3
-7.685706207472716,8.037887842596978,3
-8.5425305290961,7.614688627859016,3
-3.290539779298634,7.574414499887571,0
2.2748784552389885,4.4618911017540075,4
-3.262845769912146,8.575889473205411,0
-2.439841965864323,9.608682456949643,0
-6.064980957557819,-6.525990508030144,2
-2.1819456723855044,9.547588434963835,0
-9.244215318151733,7.824813687666707,3
1.4976871522892214,5.108787682166806,4
-7.842744173377143,-6.907748735348139,2
4.8370441377871956,1.9039252980599612,1
-5.927431872614769,-8.403753196426397,2
2.8920404347659736,2.340514127806801,1
5.191342185697971,1.0773609572087004,1
2.429159182890224,3.345413702493323,4
-2.2868116708776123,8.33630701574627,0
-7.758124263967762,-6.329170588016433,2
1.7656852893764396,3.1411524638369435,4
-3.0105714027247226,9.704200906104528,0
-6.3906566726739,-8.254928850068419,2
4.6504461522799145,1.9874335719457374,1
4.492315259704447,2.5154417621150396,1
-1.2850599788763333,10.16282781123816,0
-5.724729825118135,-6.285475683309879,2
-6.846416836636136,-6.868156324844329,2
2.832437699907093,2.9562388484832036,4
-2.3037710171929717,8.831508093150688,0
-8.955012894818166,7.0485011812151885,3
-8.212692289480364,-6.581729474160506,2
1.936401462771662,4.901900486546273,4
-1.5890946803378445,7.8460574033512716,0
6.740910240384284,1.8988429080621056,1
4.589894571426121,2.085969583922303,1
-10.026645938531946,6.73163486084101,3
-2.0715197181167198,8.852532006251206,0
-1.8291942086770758,9.495835117880915,0
2.7252938385761167,4.312601249318417,4
-10.047920067578811,7.908155180532311,3
-9.777452869982628,7.23513620601844,3
2.523692292926979,5.1660002919147825,4
-3.034025429645274,9.903591307511164,0
4.378185911195608,1.6271860253436286,1
1.3276774341392146,4.790142969593683,4
5.863343359181463,2.335522958450987,1
-8.623272861286974,7.327025124070559,3
5.124427805131456,1.9334860750137082,1
5.694887616099413,1.9117075231315592,1
-7.964758203908436,7.194465267868605,3
-1.9138440458528008,8.86930678962384,0
4.29022564687321,2.952305845234266,1
-3.290493875743595,9.142501214132382,0
-8.52137787481774,5.8081586975227975,3
-8.05475476933466,6.092276454579072,3
-2.4485539764977693,8.472556758988633,0
-6.925366836021381,-8.337213884531035,2
-8.91166366872841,5.275156696322283,3
-9.257160320482273,7.871052916390447,3
-6.824982886910518,-8.23443653337537,2
2.9274005521504076,3.9554685096209443,4
-9.22960074900681,6.757731383091519,3
-1.9952180657946552,7.997050870496908,0
-8.267248673153546,6.635942616200203,3
-2.4549132146308277,9.696505068296098,0
2.4924241843671853,4.308045191848281,4
-5.869259621286956,-7.144130179458369,2
6.3759548297291095,2.4673211945514044,1
-6.179918911737338,-6.207286599330263,2
-6.904557593684142,-7.943162992134216,2
-7.761015918496609,-7.251140452907903,2
-7.443812932433421,6.139965782013726,3
4.041176681078133,2.2531255490809423,1
-7.213998100730949,-6.163753788108998,2
4.085135442135717,2.150149876587087,1
-2.441989470313269,8.382888852289364,0
-6.3136889244694485,-6.398922729824056,2
-9.59634227784959,7.719446501474733,3
-6.534478555863914,-7.9894922818183,2
1.1926784519103224,3.343630796893196,4
-3.0348258126666092,9.809932716791618,0
-7.405102952207882,-6.752906669337577,2
-1.2614040652255791,8.09663364842306,0
-5.010025342316053,-6.638489491254119,2
-1.5667277282030105,8.114953340388775,0
-7.641288681786618,-7.247479184486377,2
-3.4833347251379374,9.57050150986932,0
-8.107410742463074,7.540224989524495,3
-8.332364778090573,7.044214159991415,3
-6.868843175393908,-5.694849760832438,2
-9.191121411861923,7.615208854023332,3
-8.396905476637333,6.809084053322164,3
-1.6240282064030929,8.01411330748248,0
-6.70319639703522,-6.437492362885492,2
1.8449936758570247,3.9720722235372454,4
4.281873854337823,2.1984775269390298,1
-8.618279966756857,7.145801579393319,3
-8.512052600510192,9.292172891835527,3
-2.3333015091535936,8.923909747439067,0
-6.648825874578356,-6.764109503209404,2
1.957418852958145,4.893191194110026,4
2.6918083078657373,3.5669400604401047,4
3.963326180416142,2.574706483643064,1
3.6191962724830384,2.6724444061526915,1
-8.592764054892633,7.634278406322561,3
4.0319476411140105,2.252496390970556,1
-3.4819478774334716,8.817630826829475,0
-9.39031697351773,7.4216336579835,3
5.040729434548576,1.4312797457768527,1
